open_time,open,high,low,close,volume
1747954800000,3.1619000,3.1765000,3.1619000,3.1732000,451161.9
1747958400000,3.1734000,3.1792000,3.1588000,3.1678000,446482.0
1747962000000,3.1678000,3.1844000,3.1570000,3.1789000,741841.2
1747965600000,3.1789000,3.2215000,3.1761000,3.2012000,1568618.6
1747969200000,3.2012000,3.2204000,3.1968000,3.2085000,690946.6
1747972800000,3.2086000,3.2143000,3.1568000,3.1712000,1230946.3
1747976400000,3.1712000,3.1804000,3.1581000,3.1789000,556620.7
1747980000000,3.1789000,3.1789000,3.1265000,3.1372000,1137832.9
1747983600000,3.1375000,3.1587000,3.1231000,3.1354000,746314.0
1747987200000,3.1355000,3.1649000,3.1319000,3.1583000,679958.6
1747990800000,3.1582000,3.1788000,3.1531000,3.1765000,650838.5
1747994400000,3.1766000,3.1778000,3.1432000,3.1570000,684231.4
1747998000000,3.1570000,3.1571000,3.0215000,3.0379000,4144932.4
1748001600000,3.0379000,3.0397000,2.9545000,3.0193000,3834194.8
1748005200000,3.0197000,3.0637000,3.0053000,3.0634000,1131551.5
1748008800000,3.0634000,3.0820000,3.0487000,3.0715000,1045516.0
1748012400000,3.0718000,3.0913000,3.0486000,3.0515000,1550795.4
1748016000000,3.0515000,3.0615000,3.0300000,3.0523000,908948.9
1748019600000,3.0523000,3.0717000,3.0503000,3.0644000,499789.5
1748023200000,3.0645000,3.0682000,3.0414000,3.0489000,449528.3
1748026800000,3.0488000,3.0691000,3.0465000,3.0582000,361506.7
1748030400000,3.0582000,3.0582000,3.0224000,3.0248000,534036.3
1748034000000,3.0251000,3.0396000,3.0156000,3.0251000,482069.9
1748037600000,3.0252000,3.0431000,3.0067000,3.0078000,405299.2
1748041200000,3.0078000,3.0112000,2.9574000,2.9751000,1343410.7
1748044800000,2.9748000,3.0000000,2.9570000,2.9811000,774148.3
1748048400000,2.9811000,3.0035000,2.9749000,2.9870000,524478.2
1748052000000,2.9870000,3.0081000,2.9800000,3.0040000,385273.4
1748055600000,3.0039000,3.0183000,3.0004000,3.0136000,344720.9
1748059200000,3.0137000,3.0286000,3.0115000,3.0248000,371999.8
1748062800000,3.0248000,3.0277000,3.0072000,3.0192000,368940.6
1748066400000,3.0192000,3.0250000,3.0054000,3.0192000,322676.0
1748070000000,3.0192000,3.0303000,3.0182000,3.0196000,454723.1
1748073600000,3.0195000,3.0328000,3.0105000,3.0307000,425472.9
1748077200000,3.0307000,3.0351000,3.0116000,3.0126000,430905.6
1748080800000,3.0125000,3.0254000,3.0111000,3.0214000,657905.1
1748084400000,3.0216000,3.0253000,3.0069000,3.0079000,796250.2
1748088000000,3.0079000,3.0139000,2.9853000,2.9960000,1045249.2
1748091600000,2.9960000,2.9994000,2.9811000,2.9944000,553714.4
1748095200000,2.9942000,3.0150000,2.9910000,3.0119000,348087.9
1748098800000,3.0119000,3.0171000,2.9961000,3.0064000,467623.5
1748102400000,3.0063000,3.0109000,2.9894000,3.0094000,382843.6
1748106000000,3.0093000,3.0160000,3.0040000,3.0051000,353928.6
1748109600000,3.0052000,3.0180000,3.0024000,3.0079000,360040.3
1748113200000,3.0078000,3.0273000,3.0062000,3.0253000,528914.8
1748116800000,3.0253000,3.0355000,3.0239000,3.0305000,319118.0
1748120400000,3.0305000,3.0361000,3.0115000,3.0358000,434414.7
1748124000000,3.0358000,3.0370000,3.0154000,3.0322000,400045.4
1748127600000,3.0322000,3.0406000,3.0173000,3.0289000,476147.3
1748131200000,3.0291000,3.0430000,2.9914000,3.0026000,854452.5
1748134800000,3.0024000,3.0219000,2.9840000,3.0140000,652859.3
1748138400000,3.0143000,3.0334000,3.0015000,3.0270000,346942.3
1748142000000,3.0270000,3.0338000,3.0033000,3.0090000,468747.0
1748145600000,3.0088000,3.0245000,2.9999000,3.0232000,380074.4
1748149200000,3.0231000,3.0234000,3.0080000,3.0167000,204913.7
1748152800000,3.0167000,3.0170000,3.0030000,3.0130000,239779.4
1748156400000,3.0129000,3.0130000,2.9914000,2.9943000,453217.5
1748160000000,2.9942000,2.9942000,2.9532000,2.9608000,1018801.8
1748163600000,2.9611000,2.9723000,2.9443000,2.9707000,819602.7
1748167200000,2.9707000,2.9842000,2.9620000,2.9670000,488299.8
1748170800000,2.9671000,2.9811000,2.9574000,2.9796000,431978.5
1748174400000,2.9796000,2.9920000,2.9655000,2.9913000,632140.0
1748178000000,2.9913000,2.9913000,2.9755000,2.9830000,353531.7
1748181600000,2.9829000,2.9829000,2.9516000,2.9599000,587975.7
1748185200000,2.9600000,2.9624000,2.9093000,2.9380000,1554905.7
1748188800000,2.9382000,2.9417000,2.9141000,2.9326000,755404.2
1748192400000,2.9326000,2.9428000,2.9231000,2.9343000,389971.2
1748196000000,2.9343000,2.9542000,2.9305000,2.9473000,508895.5
1748199600000,2.9470000,2.9744000,2.9446000,2.9639000,507255.8
1748203200000,2.9638000,2.9728000,2.9552000,2.9654000,284358.5
1748206800000,2.9654000,2.9735000,2.9492000,2.9571000,269303.4
1748210400000,2.9572000,2.9951000,2.9537000,2.9929000,681089.0
1748214000000,2.9929000,2.9961000,2.9793000,2.9929000,596609.0
1748217600000,2.9930000,3.0103000,2.9812000,3.0091000,437925.9
1748221200000,3.0090000,3.0119000,2.9780000,2.9891000,838681.5
1748224800000,2.9892000,2.9899000,2.9727000,2.9780000,553023.8
1748228400000,2.9780000,2.9882000,2.9745000,2.9838000,305462.8
1748232000000,2.9840000,2.9864000,2.9680000,2.9769000,409391.0
1748235600000,2.9770000,2.9964000,2.9720000,2.9870000,1024618.8
1748239200000,2.9869000,3.0061000,2.9844000,3.0031000,624009.6
1748242800000,3.0031000,3.0142000,3.0007000,3.0054000,729931.9
1748246400000,3.0054000,3.0097000,2.9999000,3.0034000,423490.4
1748250000000,3.0036000,3.0039000,2.9819000,2.9868000,531372.6
1748253600000,2.9868000,2.9905000,2.9590000,2.9684000,1013752.1
1748257200000,2.9684000,2.9789000,2.9636000,2.9749000,479910.4
1748260800000,2.9749000,2.9791000,2.9631000,2.9716000,656845.9
1748264400000,2.9717000,2.9743000,2.9352000,2.9459000,982971.7
1748268000000,2.9459000,2.9600000,2.9416000,2.9521000,721944.7
1748271600000,2.9521000,2.9770000,2.9446000,2.9680000,919745.1
1748275200000,2.9681000,2.9762000,2.9358000,2.9527000,799039.7
1748278800000,2.9525000,2.9623000,2.9309000,2.9438000,655897.3
1748282400000,2.9441000,2.9630000,2.9403000,2.9543000,557779.5
1748286000000,2.9542000,2.9676000,2.9453000,2.9653000,567827.5
1748289600000,2.9653000,2.9800000,2.9598000,2.9793000,484184.7
1748293200000,2.9792000,3.0017000,2.9724000,2.9759000,666160.0
1748296800000,2.9759000,2.9999000,2.9561000,2.9561000,823965.9
1748300400000,2.9562000,2.9676000,2.9542000,2.9662000,308308.1
1748304000000,2.9665000,2.9769000,2.9536000,2.9566000,390574.5
1748307600000,2.9567000,2.9568000,2.9200000,2.9395000,861814.6
1748311200000,2.9394000,2.9582000,2.9363000,2.9567000,403904.6
1748314800000,2.9568000,2.9755000,2.9563000,2.9634000,456251.8
1748318400000,2.9634000,2.9811000,2.9613000,2.9706000,416145.3
1748322000000,2.9707000,2.9846000,2.9622000,2.9794000,413293.2
1748325600000,2.9795000,3.0079000,2.9795000,2.9840000,799333.6
1748329200000,2.9841000,3.0083000,2.9841000,3.0019000,600165.5
1748332800000,3.0023000,3.0127000,2.9971000,3.0018000,719570.3
1748336400000,3.0019000,3.0029000,2.9785000,2.9901000,841283.9
1748340000000,2.9901000,2.9911000,2.9751000,2.9851000,684371.8
1748343600000,2.9850000,2.9874000,2.9758000,2.9816000,646518.3
1748347200000,2.9815000,2.9967000,2.9749000,2.9963000,706063.4
1748350800000,2.9963000,3.0138000,2.9912000,2.9974000,916139.6
1748354400000,2.9975000,3.0064000,2.9681000,2.9867000,962003.8
1748358000000,2.9869000,3.0011000,2.9752000,2.9969000,603991.3
1748361600000,2.9973000,3.0221000,2.9934000,3.0094000,812883.9
1748365200000,3.0096000,3.0247000,3.0054000,3.0154000,688287.8
1748368800000,3.0155000,3.0227000,2.9909000,2.9957000,659443.6
1748372400000,2.9957000,3.0055000,2.9912000,3.0007000,295968.2
1748376000000,3.0009000,3.0236000,2.9959000,3.0106000,669939.0
1748379600000,3.0107000,3.0283000,3.0000000,3.0108000,648550.1
1748383200000,3.0112000,3.0191000,2.9930000,3.0171000,560435.4
1748386800000,3.0171000,3.0225000,2.9975000,3.0069000,559668.4
1748390400000,3.0070000,3.0367000,2.9964000,3.0337000,847671.4
1748394000000,3.0337000,3.0403000,3.0096000,3.0125000,824594.7
1748397600000,3.0123000,3.0239000,3.0046000,3.0133000,422194.4
1748401200000,3.0133000,3.0138000,2.9972000,3.0092000,546620.0
1748404800000,3.0092000,3.0114000,2.9953000,3.0019000,276095.0
1748408400000,3.0019000,3.0027000,2.9904000,2.9946000,267719.1
1748412000000,2.9946000,2.9954000,2.9710000,2.9803000,567316.9
1748415600000,2.9802000,2.9913000,2.9759000,2.9844000,535077.8
1748419200000,2.9849000,2.9952000,2.9751000,2.9947000,312687.2
1748422800000,2.9947000,3.1785000,2.9866000,3.0681000,20475865.1
1748426400000,3.0681000,3.3087000,3.0510000,3.2568000,16430773.5
1748430000000,3.2570000,3.4186000,3.2513000,3.4050000,20389251.2
1748433600000,3.4051000,3.6991000,3.3700000,3.5564000,59613355.7
1748437200000,3.5561000,3.5839000,3.3846000,3.4034000,36912466.8
1748440800000,3.4036000,3.5126000,3.3727000,3.4623000,18478038.6
1748444400000,3.4622000,3.5082000,3.3974000,3.4273000,11480840.9
1748448000000,3.4275000,3.4846000,3.3321000,3.3708000,12448627.1
1748451600000,3.3707000,3.4447000,3.3699000,3.4025000,7124947.6
1748455200000,3.4027000,3.4426000,3.3764000,3.3992000,5238752.4
1748458800000,3.3994000,3.4753000,3.3604000,3.3994000,8524934.9
1748462400000,3.3998000,3.4434000,3.3754000,3.4388000,4719794.9
1748466000000,3.4383000,3.4710000,3.1560000,3.2646000,26175895.8
1748469600000,3.2643000,3.3453000,3.2364000,3.3154000,10114518.8
1748473200000,3.3152000,3.3657000,3.3027000,3.3235000,5893787.3
1748476800000,3.3238000,3.3998000,3.3177000,3.3901000,5627783.8
1748480400000,3.3903000,3.4200000,3.3607000,3.3969000,3373681.1
1748484000000,3.3968000,3.4047000,3.3320000,3.3928000,4844096.5
1748487600000,3.3927000,3.4246000,3.3431000,3.3505000,4348510.7
1748491200000,3.3504000,3.3587000,3.2386000,3.2660000,7096033.8
1748494800000,3.2661000,3.2867000,3.2594000,3.2721000,3042175.2
1748498400000,3.2721000,3.3145000,3.2665000,3.2908000,2845844.2
1748502000000,3.2909000,3.3371000,3.2869000,3.3306000,2508102.9
1748505600000,3.3307000,3.3551000,3.2948000,3.3347000,3566555.5
1748509200000,3.3354000,3.3630000,3.3155000,3.3290000,2844503.4
1748512800000,3.3290000,3.3356000,3.2892000,3.3264000,3566306.8
1748516400000,3.3264000,3.3533000,3.3229000,3.3484000,2257736.0
1748520000000,3.3485000,3.3674000,3.3242000,3.3516000,2618063.2
1748523600000,3.3517000,3.3974000,3.3320000,3.3559000,6392007.3
1748527200000,3.3558000,3.4451000,3.3200000,3.4428000,7404875.8
1748530800000,3.4432000,3.4719000,3.3983000,3.4128000,6078296.5
1748534400000,3.4130000,3.4294000,3.3535000,3.3859000,4324830.2
1748538000000,3.3861000,3.4493000,3.3569000,3.4178000,2607762.8
1748541600000,3.4182000,3.4468000,3.3913000,3.3989000,2206398.5
1748545200000,3.3987000,3.4189000,3.3668000,3.3873000,1961229.2
1748548800000,3.3872000,3.4102000,3.3581000,3.3741000,1521196.9
1748552400000,3.3742000,3.4417000,3.3721000,3.4305000,2170433.4
1748556000000,3.4307000,3.4394000,3.4032000,3.4039000,1246633.4
1748559600000,3.4034000,3.4081000,3.3579000,3.3885000,1690339.2
1748563200000,3.3884000,3.4068000,3.2675000,3.2966000,5491426.4
1748566800000,3.2975000,3.3586000,3.2930000,3.3466000,3280558.1
1748570400000,3.3465000,3.3761000,3.3146000,3.3161000,2563190.4
1748574000000,3.3158000,3.3200000,3.2804000,3.3019000,1873245.2
1748577600000,3.3019000,3.3102000,3.2803000,3.2939000,1448538.3
1748581200000,3.2939000,3.3287000,3.2916000,3.3163000,1824916.2
1748584800000,3.3162000,3.3203000,3.2541000,3.2624000,3132118.0
1748588400000,3.2624000,3.2867000,3.2334000,3.2573000,2753847.7
1748592000000,3.2573000,3.2742000,3.2244000,3.2295000,2016540.0
1748595600000,3.2295000,3.2751000,3.2162000,3.2728000,2459763.0
1748599200000,3.2725000,3.2992000,3.2557000,3.2983000,1784640.5
1748602800000,3.2982000,3.3254000,3.2953000,3.3160000,1902146.1
1748606400000,3.3160000,3.3446000,3.2876000,3.3218000,2674196.1
1748610000000,3.3217000,3.3226000,3.2921000,3.2942000,1574880.0
1748613600000,3.2940000,3.3227000,3.2742000,3.3142000,1712567.6
1748617200000,3.3143000,3.3236000,3.2935000,3.3035000,1211099.2
1748620800000,3.3035000,3.3083000,3.2235000,3.2567000,3646066.6
1748624400000,3.2570000,3.3083000,3.2538000,3.3079000,2261724.9
1748628000000,3.3078000,3.3359000,3.2965000,3.3327000,1876265.9
1748631600000,3.3324000,3.3405000,3.3093000,3.3168000,849813.6
1748635200000,3.3171000,3.3328000,3.3039000,3.3094000,831260.8
1748638800000,3.3095000,3.3245000,3.2857000,3.2908000,939950.1
1748642400000,3.2908000,3.2947000,3.2104000,3.2128000,1880600.3
1748646000000,3.2127000,3.2150000,3.0593000,3.0843000,11096680.7
1748649600000,3.0844000,3.0936000,3.0294000,3.0405000,3149825.1
1748653200000,3.0405000,3.0574000,2.9894000,3.0177000,3509900.2
1748656800000,3.0177000,3.0302000,2.9964000,3.0048000,1524038.3
1748660400000,3.0045000,3.0403000,2.9925000,3.0358000,1649261.5
1748664000000,3.0359000,3.0802000,3.0220000,3.0750000,1572614.5
1748667600000,3.0748000,3.0845000,3.0559000,3.0672000,1051205.7
1748671200000,3.0671000,3.0887000,3.0634000,3.0672000,963539.2
1748674800000,3.0671000,3.0916000,3.0556000,3.0804000,938438.8
1748678400000,3.0803000,3.0823000,3.0516000,3.0626000,907674.6
1748682000000,3.0627000,3.0687000,3.0498000,3.0633000,613701.4
1748685600000,3.0633000,3.0744000,3.0455000,3.0538000,830518.9
1748689200000,3.0538000,3.0553000,3.0425000,3.0498000,549766.5
1748692800000,3.0497000,3.1038000,3.0463000,3.1038000,1356087.0
1748696400000,3.1032000,3.1180000,3.0762000,3.0814000,1469870.6
1748700000000,3.0814000,3.0928000,3.0714000,3.0915000,956287.5
1748703600000,3.0923000,3.1058000,3.0818000,3.0869000,993730.4
1748707200000,3.0868000,3.1180000,3.0783000,3.1085000,942989.8
1748710800000,3.1088000,3.1319000,3.1024000,3.1106000,1427586.3
1748714400000,3.1106000,3.1346000,3.1053000,3.1321000,628446.2
1748718000000,3.1321000,3.1470000,3.1281000,3.1400000,529971.8
1748721600000,3.1400000,3.1599000,3.1359000,3.1596000,592802.8
1748725200000,3.1597000,3.1655000,3.1334000,3.1384000,925905.1
1748728800000,3.1385000,3.1397000,3.1250000,3.1360000,654026.8
