open_time,open,high,low,close,volume
1747954800000,0.240870,0.245730,0.240870,0.245470,281750439
1747958400000,0.245480,0.248540,0.243460,0.246620,525511948
1747962000000,0.246630,0.248760,0.244230,0.248070,358565295
1747965600000,0.248070,0.254390,0.247460,0.251230,831692155
1747969200000,0.251240,0.252170,0.249330,0.250950,305434149
1747972800000,0.250950,0.251490,0.245070,0.247310,509934726
1747976400000,0.247300,0.248430,0.245400,0.247770,227272722
1747980000000,0.247770,0.247970,0.242010,0.243050,488208653
1747983600000,0.243060,0.245580,0.242890,0.243390,250971953
1747987200000,0.243380,0.245770,0.243080,0.245150,188195809
1747990800000,0.245150,0.248820,0.244610,0.248490,259240429
1747994400000,0.248500,0.248590,0.244670,0.246210,271439824
1747998000000,0.246200,0.246340,0.232980,0.235090,924420171
1748001600000,0.235100,0.235380,0.227050,0.232330,1348736692
1748005200000,0.232330,0.236520,0.230110,0.236310,663467633
1748008800000,0.236310,0.238410,0.235010,0.237010,414968035
1748012400000,0.237010,0.238030,0.234110,0.234330,448337431
1748016000000,0.234320,0.235420,0.231780,0.234660,424339552
1748019600000,0.234660,0.236830,0.234110,0.235830,223632778
1748023200000,0.235820,0.236620,0.232280,0.233100,298074250
1748026800000,0.233100,0.234700,0.232380,0.233020,142975942
1748030400000,0.233010,0.233190,0.230320,0.230730,203058684
1748034000000,0.230740,0.232320,0.229540,0.230430,160592860
1748037600000,0.230430,0.232180,0.228000,0.228580,186291761
1748041200000,0.228580,0.229180,0.222940,0.225050,513689848
1748044800000,0.225050,0.228040,0.223460,0.225480,326215475
1748048400000,0.225470,0.227910,0.225430,0.226360,165183879
1748052000000,0.226360,0.228710,0.225540,0.228230,141837519
1748055600000,0.228220,0.229930,0.227830,0.229320,134304845
1748059200000,0.229320,0.230300,0.228460,0.229810,123380057
1748062800000,0.229810,0.229890,0.227470,0.228420,148774454
1748066400000,0.228410,0.229160,0.226630,0.227640,143176398
1748070000000,0.227640,0.228810,0.226800,0.227220,124526774
1748073600000,0.227230,0.227910,0.225660,0.227840,184354905
1748077200000,0.227840,0.228740,0.227440,0.227660,117349970
1748080800000,0.227660,0.229940,0.227400,0.229590,202292403
1748084400000,0.229590,0.230250,0.228830,0.228940,183880364
1748088000000,0.228940,0.229250,0.227530,0.228230,153450604
1748091600000,0.228240,0.228450,0.226800,0.226970,120749935
1748095200000,0.226970,0.228630,0.226740,0.228250,100846273
1748098800000,0.228250,0.229090,0.226840,0.227590,105587979
1748102400000,0.227590,0.228080,0.225800,0.227560,124090172
1748106000000,0.227560,0.228570,0.227170,0.227470,90555427
1748109600000,0.227470,0.228890,0.226360,0.226630,115422257
1748113200000,0.226630,0.227370,0.226280,0.227110,71861384
1748116800000,0.227100,0.228020,0.226580,0.227310,67351549
1748120400000,0.227310,0.227400,0.225000,0.226760,65379277
1748124000000,0.226770,0.226800,0.224670,0.225110,106505349
1748127600000,0.225120,0.225960,0.223640,0.225010,176638726
1748131200000,0.225010,0.226330,0.220330,0.221380,374226718
1748134800000,0.221380,0.222500,0.219290,0.221740,295583060
1748138400000,0.221740,0.222600,0.220300,0.222390,149865911
1748142000000,0.222380,0.224220,0.222260,0.223580,123640289
1748145600000,0.223580,0.224080,0.222460,0.223980,85711938
1748149200000,0.223970,0.223970,0.222710,0.223590,69760351
1748152800000,0.223580,0.223740,0.222210,0.222890,72694673
1748156400000,0.222890,0.222940,0.220400,0.221260,292931664
1748160000000,0.221260,0.221280,0.217610,0.218650,292931529
1748163600000,0.218640,0.219310,0.217050,0.218890,281645179
1748167200000,0.218890,0.219500,0.217840,0.217910,172365525
1748170800000,0.217910,0.219640,0.217530,0.219240,139944296
1748174400000,0.219240,0.220670,0.218720,0.220460,155646658
1748178000000,0.220460,0.221040,0.219190,0.219850,119721130
1748181600000,0.219860,0.220270,0.217700,0.218510,142254371
1748185200000,0.218520,0.218950,0.215520,0.218410,315004754
1748188800000,0.218410,0.218790,0.216340,0.218360,167463086
1748192400000,0.218360,0.219240,0.218000,0.218950,99296702
1748196000000,0.218960,0.220030,0.218560,0.219220,77430824
1748199600000,0.219210,0.220730,0.218750,0.219920,70828540
1748203200000,0.219930,0.220190,0.218640,0.219650,71356677
1748206800000,0.219660,0.220330,0.218150,0.218910,65142057
