open_time,open,high,low,close,volume
1747954800000,1.5251000,1.5626000,1.5251000,1.5553000,7834838.7
1747958400000,1.5555000,1.5697000,1.5342000,1.5479000,9292642.2
1747962000000,1.5478000,1.5816000,1.5465000,1.5755000,8919825.3
1747965600000,1.5753000,1.6375000,1.5726000,1.6030000,26661434.2
1747969200000,1.6029000,1.6408000,1.5938000,1.6182000,12728321.8
1747972800000,1.6183000,1.6211000,1.5667000,1.5827000,14149205.6
1747976400000,1.5827000,1.5872000,1.5562000,1.5770000,9250214.3
1747980000000,1.5771000,1.5779000,1.5513000,1.5641000,9551679.2
1747983600000,1.5641000,1.5877000,1.5498000,1.5585000,10191287.4
1747987200000,1.5586000,1.6107000,1.5585000,1.6066000,12073296.7
1747990800000,1.6065000,1.6492000,1.6018000,1.6458000,14065213.0
1747994400000,1.6459000,1.6474000,1.6091000,1.6165000,12492164.4
1747998000000,1.6164000,1.6222000,1.5256000,1.5359000,38302343.8
1748001600000,1.5360000,1.5676000,1.4706000,1.5344000,75136674.2
1748005200000,1.5344000,1.6006000,1.5187000,1.5998000,29044878.8
1748008800000,1.5997000,1.6326000,1.5775000,1.6188000,22247052.1
1748012400000,1.6187000,1.6341000,1.5580000,1.5585000,23904187.0
1748016000000,1.5583000,1.5749000,1.5072000,1.5651000,36028863.2
1748019600000,1.5650000,1.5803000,1.5344000,1.5410000,13173986.3
1748023200000,1.5409000,1.5542000,1.5145000,1.5288000,13425574.1
1748026800000,1.5289000,1.5456000,1.5151000,1.5236000,10584462.9
1748030400000,1.5235000,1.5244000,1.4930000,1.5072000,11536906.3
1748034000000,1.5072000,1.5289000,1.4928000,1.5030000,11628804.3
1748037600000,1.5031000,1.5246000,1.4721000,1.4805000,12010309.3
1748041200000,1.4808000,1.4832000,1.4461000,1.4714000,20192539.0
1748044800000,1.4714000,1.4978000,1.4568000,1.4751000,17064137.8
1748048400000,1.4751000,1.4871000,1.4593000,1.4624000,8957222.3
1748052000000,1.4623000,1.4769000,1.4510000,1.4610000,9164571.4
1748055600000,1.4608000,1.4901000,1.4568000,1.4804000,8336293.1
1748059200000,1.4802000,1.5117000,1.4722000,1.5038000,9625163.2
1748062800000,1.5037000,1.5092000,1.4532000,1.4727000,12607847.9
1748066400000,1.4724000,1.4799000,1.4550000,1.4685000,6795746.9
1748070000000,1.4685000,1.4806000,1.4393000,1.4529000,11232229.0
1748073600000,1.4530000,1.4614000,1.4257000,1.4579000,15413982.3
1748077200000,1.4580000,1.4632000,1.4476000,1.4537000,7133009.6
1748080800000,1.4537000,1.5049000,1.4474000,1.4933000,15422586.9
1748084400000,1.4934000,1.5076000,1.4789000,1.4810000,9799304.7
1748088000000,1.4809000,1.4856000,1.4600000,1.4776000,11779489.2
1748091600000,1.4774000,1.4792000,1.4560000,1.4566000,6204210.3
1748095200000,1.4566000,1.4811000,1.4541000,1.4772000,9947484.3
1748098800000,1.4771000,1.4857000,1.4581000,1.4704000,7812828.8
1748102400000,1.4704000,1.4741000,1.4351000,1.4687000,14080743.5
1748106000000,1.4686000,1.4995000,1.4686000,1.4786000,13730626.9
1748109600000,1.4786000,1.5026000,1.4601000,1.4649000,8101459.7
1748113200000,1.4648000,1.4749000,1.4593000,1.4702000,6203156.7
1748116800000,1.4703000,1.4904000,1.4678000,1.4739000,5411038.4
1748120400000,1.4739000,1.4775000,1.4472000,1.4587000,7106010.8
1748124000000,1.4588000,1.4609000,1.4404000,1.4427000,6515811.9
1748127600000,1.4427000,1.4510000,1.4250000,1.4297000,15746304.2
