open_time,open,high,low,close,volume
1747954800000,1.3527000,1.3664000,1.3469000,1.3571000,3808121.3
1747958400000,1.3572000,1.3677000,1.3412000,1.3528000,4997519.8
1747962000000,1.3527000,1.3983000,1.3518000,1.3921000,7053440.8
1747965600000,1.3921000,1.4433000,1.3888000,1.4017000,11808407.2
1747969200000,1.4017000,1.4357000,1.3980000,1.4344000,6513801.8
1747972800000,1.4342000,1.4471000,1.3536000,1.3756000,11035743.5
1747976400000,1.3756000,1.3960000,1.3560000,1.3778000,5426321.2
1747980000000,1.3776000,1.3824000,1.3439000,1.3529000,5240490.5
1747983600000,1.3532000,1.3750000,1.3518000,1.3551000,3893633.5
1747987200000,1.3551000,1.3783000,1.3536000,1.3752000,3164840.7
1747990800000,1.3753000,1.3946000,1.3664000,1.3917000,4101773.0
1747994400000,1.3918000,1.4197000,1.3756000,1.4148000,5841126.8
1747998000000,1.4148000,1.4168000,1.2876000,1.3004000,19458193.5
1748001600000,1.3006000,1.3051000,1.2447000,1.2825000,22062266.6
1748005200000,1.2824000,1.3271000,1.2728000,1.3213000,8554761.2
1748008800000,1.3213000,1.3345000,1.3110000,1.3155000,6016078.4
1748012400000,1.3158000,1.3206000,1.2837000,1.2864000,5581302.0
1748016000000,1.2865000,1.2998000,1.2742000,1.2917000,5033553.4
1748019600000,1.2917000,1.3071000,1.2851000,1.2926000,2896209.7
1748023200000,1.2927000,1.2957000,1.2807000,1.2865000,2298008.6
1748026800000,1.2865000,1.2997000,1.2851000,1.2910000,2160212.3
1748030400000,1.2908000,1.2913000,1.2588000,1.2671000,4266027.2
1748034000000,1.2672000,1.2726000,1.2510000,1.2571000,2492323.2
1748037600000,1.2572000,1.2672000,1.2436000,1.2451000,2831000.6
1748041200000,1.2452000,1.2481000,1.2136000,1.2266000,5645683.1
1748044800000,1.2267000,1.2420000,1.2158000,1.2254000,3717184.6
1748048400000,1.2253000,1.2408000,1.2156000,1.2178000,2929002.4
1748052000000,1.2178000,1.2311000,1.2108000,1.2260000,2543847.1
1748055600000,1.2260000,1.2481000,1.2222000,1.2358000,3296323.4
1748059200000,1.2359000,1.2464000,1.2281000,1.2400000,2068573.4
1748062800000,1.2402000,1.2413000,1.2215000,1.2337000,2587089.3
1748066400000,1.2338000,1.2415000,1.2219000,1.2319000,2911537.3
