open_time,open,high,low,close,volume
1747954800000,1.8895500,1.9208100,1.8883800,1.9016900,3851884
1747958400000,1.9017800,1.9422600,1.8626500,1.8703600,9459713
1747962000000,1.8703600,1.9028700,1.8518100,1.8990900,6250906
1747965600000,1.8990900,1.9766100,1.8940600,1.9695900,11462414
1747969200000,1.9695300,2.1496500,1.9627400,2.0863100,30717240
1747972800000,2.0862700,2.0896000,2.0006000,2.0713000,25916267
1747976400000,2.0713400,2.1599300,2.0638800,2.0812600,22899538
1747980000000,2.0813800,2.0910900,2.0123700,2.0266800,15336717
1747983600000,2.0266400,2.0619900,2.0020000,2.0180500,8991407
1747987200000,2.0181100,2.0588200,2.0130800,2.0473500,6754867
1747990800000,2.0473900,2.0830700,2.0350200,2.0751100,7641739
1747994400000,2.0751300,2.1354000,2.0745000,2.0940600,13105318
1747998000000,2.0940700,2.1090900,1.9350000,1.9451100,27451277
1748001600000,1.9451300,1.9931900,1.8912300,1.9670100,25487677
1748005200000,1.9669000,2.0264400,1.9590900,1.9987600,12198850
1748008800000,1.9988400,2.0224800,1.9843700,1.9937600,6876761
1748012400000,1.9937600,2.0019400,1.9744000,1.9832000,5700769
1748016000000,1.9831900,2.0281500,1.9765200,2.0100100,8743999
1748019600000,2.0100000,2.0687700,2.0086000,2.0408000,9571868
1748023200000,2.0404100,2.0550000,2.0026300,2.0040000,5653122
1748026800000,2.0041100,2.0396100,2.0016000,2.0301100,3043766
1748030400000,2.0304200,2.0349600,2.0088400,2.0234800,3736526
1748034000000,2.0235200,2.0572700,1.9837600,2.0038400,6728099
1748037600000,2.0039200,2.0300000,1.9870000,1.9895000,4697980
1748041200000,1.9893100,2.0102300,1.9425000,1.9698600,11266160
1748044800000,1.9698900,2.0261600,1.9656300,1.9961900,11163788
1748048400000,1.9963100,2.0454900,1.9926800,2.0240400,8060420
1748052000000,2.0241400,2.0960100,2.0206000,2.0623200,13018808
1748055600000,2.0622400,2.0982200,2.0455200,2.0793800,9204288
1748059200000,2.0793600,2.0958800,2.0588100,2.0868400,5731425
1748062800000,2.0866300,2.1232700,2.0492100,2.0538300,10445086
1748066400000,2.0538000,2.0693400,2.0333600,2.0549100,4789591
1748070000000,2.0549200,2.0850000,2.0390100,2.0582100,4768897
1748073600000,2.0581900,2.0776400,2.0270900,2.0685400,5614045
1748077200000,2.0685600,2.1072800,2.0591500,2.0939700,5927013
1748080800000,2.0939600,2.1104300,2.0710100,2.0781000,6258184
1748084400000,2.0781000,2.0812700,2.0435100,2.0553000,5729830
1748088000000,2.0553200,2.0734700,2.0475000,2.0568100,3296452
1748091600000,2.0563600,2.0853800,2.0343800,2.0796500,5276235
1748095200000,2.0798300,2.1092900,2.0671900,2.1075800,5720162
1748098800000,2.1075800,2.1477900,2.0870100,2.1288900,15511154
1748102400000,2.1287900,2.1914700,2.1213800,2.1561200,15454106
1748106000000,2.1561600,2.1910000,2.1433800,2.1766500,8166896
1748109600000,2.1766500,2.2700000,2.1200000,2.1403800,21070965
1748113200000,2.1403700,2.1742400,2.1227300,2.1643200,7480917
1748116800000,2.1643200,2.1765600,2.1250000,2.1677200,4285167
1748120400000,2.1678000,2.2055600,2.1423000,2.1653700,6145596
1748124000000,2.1654000,2.1919400,2.1450000,2.1505700,4423971
1748127600000,2.1505900,2.1794200,2.1326600,2.1545000,4956323
1748131200000,2.1547500,2.2092500,2.1160900,2.1417800,11057714
1748134800000,2.1416700,2.1878600,2.1045600,2.1805400,9493668
1748138400000,2.1805400,2.2874200,2.1719900,2.2414700,14823612
1748142000000,2.2415800,2.2683100,2.1819700,2.1933700,9109455
1748145600000,2.1931700,2.2087500,2.1750000,2.1982300,5664825
1748149200000,2.1982300,2.2500000,2.1875500,2.2339000,7314416
1748152800000,2.2338500,2.2359000,2.2000000,2.2157100,4549837
1748156400000,2.2159200,2.2385000,2.1900000,2.2271700,5576798
1748160000000,2.2273600,2.2436400,2.1801100,2.1925800,10218692
1748163600000,2.1925900,2.2143800,2.1481600,2.1684300,8945113
1748167200000,2.1684900,2.2071900,2.1568100,2.1671500,6931783
1748170800000,2.1672800,2.1860000,2.0640400,2.0867500,15446441
1748174400000,2.0867400,2.1344300,2.0707200,2.1212400,11648285
1748178000000,2.1210000,2.1231900,2.0714200,2.0915300,8090870
1748181600000,2.0916600,2.1080000,2.0510000,2.0657300,6560081
1748185200000,2.0659600,2.0759300,2.0239300,2.0483900,10637160
1748188800000,2.0486300,2.0621000,2.0250000,2.0406900,5332552
1748192400000,2.0406900,2.0447600,2.0152100,2.0313500,3795557
1748196000000,2.0314600,2.0339200,2.0029200,2.0043000,3014432
1748199600000,2.0040900,2.0379900,2.0028000,2.0335300,3295198
1748203200000,2.0336300,2.0384500,2.0140700,2.0271600,1900249
1748206800000,2.0271400,2.0293900,1.9800000,1.9889000,3314997
1748210400000,1.9890800,2.0886000,1.9824200,2.0668200,12533719
1748214000000,2.0666900,2.0733000,2.0374900,2.0534000,5797650
1748217600000,2.0532600,2.0845800,1.9812200,2.0328500,9864542
1748221200000,2.0328000,2.0392000,2.0038400,2.0290600,4282022
1748224800000,2.0287700,2.0360300,1.9588800,1.9746000,7153239
1748228400000,1.9750100,1.9942800,1.9489000,1.9793800,5974606
1748232000000,1.9793900,1.9932900,1.9700000,1.9823400,3861071
1748235600000,1.9823500,1.9840000,1.9601000,1.9642800,3536978
1748239200000,1.9641700,1.9775000,1.9616000,1.9685000,2619143
1748242800000,1.9685000,1.9756500,1.9400000,1.9563300,5984734
1748246400000,1.9563400,1.9649600,1.9500000,1.9554100,3912992
1748250000000,1.9554300,1.9728000,1.9239400,1.9358700,6473639
1748253600000,1.9357400,1.9523000,1.9308200,1.9422400,4114059
1748257200000,1.9422400,1.9581000,1.9341400,1.9414400,3873139
1748260800000,1.9417100,1.9522200,1.9354400,1.9375700,3095838
1748264400000,1.9379500,1.9436200,1.9088700,1.9134600,5938541
1748268000000,1.9139500,1.9213200,1.8825600,1.9186300,10248160
1748271600000,1.9185000,1.9342200,1.9068700,1.9137000,6057240
1748275200000,1.9140000,1.9248300,1.8885600,1.8955000,5912207
1748278800000,1.8958000,1.8981700,1.8685000,1.8763100,4385449
1748282400000,1.8762200,1.8898400,1.8630000,1.8736900,2845374
1748286000000,1.8736500,1.8974600,1.8723400,1.8918000,2296790
1748289600000,1.8918100,1.9000000,1.8798700,1.8980300,2236521
1748293200000,1.8978100,1.9186400,1.8971200,1.9144500,2575840
1748296800000,1.9147500,1.9310300,1.9027400,1.9172900,3855128
1748300400000,1.9174500,1.9237500,1.9053000,1.9106900,2688618
1748304000000,1.9106100,1.9160900,1.8583300,1.8664500,5079187
1748307600000,1.8664400,1.8697100,1.8200000,1.8269700,10709703
1748311200000,1.8269800,1.8568600,1.8240300,1.8462900,4748271
1748314800000,1.8462100,1.9275200,1.8456600,1.8805300,10494249
1748318400000,1.8805600,1.9066200,1.8680100,1.8984300,6161134
1748322000000,1.8984500,1.9006800,1.8720600,1.8906900,3390580
1748325600000,1.8905200,1.9076100,1.8854300,1.8947100,3161607
1748329200000,1.8950500,1.9064400,1.8914900,1.8936000,2663256
1748332800000,1.8937200,1.9022100,1.8769200,1.8894800,3135751
1748336400000,1.8896400,1.8966300,1.8752800,1.8944500,2846888
1748340000000,1.8944600,1.9050000,1.8905200,1.8991000,2319367
1748343600000,1.8991700,1.9283600,1.8940000,1.9118300,3984578
1748347200000,1.9120000,1.9331200,1.9010500,1.9260800,3982661
1748350800000,1.9260700,1.9350000,1.8962400,1.9020500,5923420
1748354400000,1.9020400,1.9082800,1.8759100,1.8869400,4012976
1748358000000,1.8869400,1.9012900,1.8794300,1.8946000,2488323
1748361600000,1.8947800,1.8956300,1.8738600,1.8799900,3244716
1748365200000,1.8799900,1.9132000,1.8666100,1.9026900,3808790
1748368800000,1.9026800,1.9127100,1.8898800,1.9075800,2535804
1748372400000,1.9075800,1.9242400,1.8964400,1.9137000,2304567
1748376000000,1.9137100,1.9400000,1.9098900,1.9389500,3115763
1748379600000,1.9389500,1.9741200,1.9312100,1.9618900,4156166
1748383200000,1.9617000,1.9823400,1.9498700,1.9538000,4889735
1748386800000,1.9539700,1.9687400,1.9315800,1.9669900,4154610
1748390400000,1.9669600,2.0434700,1.9660100,2.0126000,12763972
1748394000000,2.0126400,2.0324700,1.9811200,1.9830200,5485027
1748397600000,1.9830300,2.0136100,1.9548700,2.0097800,7533531
1748401200000,2.0097800,2.0250800,1.9921300,2.0017400,4880584
1748404800000,2.0018500,2.0147200,1.9770000,1.9968000,3790712
1748408400000,1.9966800,2.0056700,1.9717000,1.9788400,3201125
1748412000000,1.9788000,2.0169800,1.9733700,1.9908400,4953062
1748415600000,1.9908400,2.0110800,1.9743500,1.9809300,3824596
1748419200000,1.9809700,1.9880000,1.9588800,1.9640400,4750078
1748422800000,1.9640100,1.9701700,1.9330100,1.9354200,4775964
1748426400000,1.9354400,1.9423800,1.9224800,1.9301400,4660799
1748430000000,1.9301500,1.9414600,1.9044900,1.9161800,4736582
1748433600000,1.9161100,1.9373500,1.9002600,1.9124100,3948665
1748437200000,1.9125000,1.9279900,1.8949400,1.9010400,5664024
1748440800000,1.9008000,1.9145400,1.8792300,1.9013400,5289277
1748444400000,1.9013500,1.9045500,1.8672600,1.8725000,3977648
1748448000000,1.8725700,1.8727600,1.8285000,1.8397500,7452012
1748451600000,1.8395500,1.8486000,1.7776500,1.8062800,9497524
1748455200000,1.8062700,1.8247000,1.7612400,1.7820300,7899053
1748458800000,1.7821400,1.8152400,1.7705800,1.7739500,4594171
1748462400000,1.7739700,1.7916000,1.7500000,1.7815800,5748458
1748466000000,1.7815900,1.7964600,1.7738000,1.7894900,2547563
1748469600000,1.7894500,1.8073700,1.7817200,1.8059700,2914568
1748473200000,1.8059600,1.8125500,1.7886000,1.8048700,3613688
1748476800000,1.8048800,1.8535800,1.7804300,1.8521500,7240779
1748480400000,1.8521100,1.8548100,1.8150000,1.8203400,5246742
1748484000000,1.8202500,1.8566700,1.8133700,1.8485100,6636473
1748487600000,1.8485100,1.8499900,1.8042600,1.8161000,5587185
1748491200000,1.8161200,1.8161500,1.7788100,1.7942500,6217852
1748494800000,1.7942000,1.8291200,1.7940100,1.8188300,3896157
1748498400000,1.8186100,1.8396100,1.8083600,1.8318500,2971723
