open_time,open,high,low,close,volume
1747954800000,0.6785000,0.6866000,0.6779000,0.6859000,192263.8
1747958400000,0.6859000,0.6900000,0.6790000,0.6828000,393470.4
1747962000000,0.6827000,0.6882000,0.6792000,0.6847000,288233.7
1747965600000,0.6848000,0.7056000,0.6846000,0.7010000,684907.7
1747969200000,0.7012000,0.7089000,0.6973000,0.7078000,707736.7
1747972800000,0.7079000,0.7113000,0.6910000,0.6950000,574853.0
1747976400000,0.6948000,0.6971000,0.6879000,0.6941000,300585.6
1747980000000,0.6939000,0.6941000,0.6817000,0.6827000,352893.6
1747983600000,0.6830000,0.6892000,0.6816000,0.6839000,252764.1
1747987200000,0.6840000,0.6923000,0.6820000,0.6910000,168292.1
1747990800000,0.6909000,0.7042000,0.6889000,0.6995000,463950.8
1747994400000,0.6993000,0.7006000,0.6880000,0.6908000,533095.2
1747998000000,0.6907000,0.6912000,0.6551000,0.6598000,2299121.9
1748001600000,0.6599000,0.6618000,0.6385000,0.6538000,2515716.8
1748005200000,0.6543000,0.6665000,0.6497000,0.6660000,421035.6
1748008800000,0.6660000,0.6682000,0.6603000,0.6610000,437452.8
1748012400000,0.6609000,0.6623000,0.6431000,0.6444000,2546005.5
1748016000000,0.6442000,0.6463000,0.6350000,0.6458000,844337.2
1748019600000,0.6458000,0.6517000,0.6434000,0.6438000,229892.5
1748023200000,0.6441000,0.6444000,0.6310000,0.6345000,598023.3
1748026800000,0.6342000,0.6386000,0.6315000,0.6338000,190294.6
1748030400000,0.6341000,0.6341000,0.6263000,0.6267000,563679.5
1748034000000,0.6264000,0.6264000,0.6136000,0.6195000,622798.7
1748037600000,0.6196000,0.6229000,0.6070000,0.6082000,703572.1
1748041200000,0.6083000,0.6097000,0.5941000,0.6010000,1061670.0
1748044800000,0.6009000,0.6087000,0.5966000,0.6012000,341222.7
1748048400000,0.6008000,0.6139000,0.6002000,0.6101000,566341.8
1748052000000,0.6100000,0.6178000,0.6085000,0.6169000,201907.3
1748055600000,0.6169000,0.6212000,0.6145000,0.6198000,224159.4
1748059200000,0.6197000,0.6240000,0.6169000,0.6213000,251719.7
1748062800000,0.6213000,0.6217000,0.6120000,0.6145000,264572.7
1748066400000,0.6145000,0.6147000,0.6079000,0.6112000,230186.5
1748070000000,0.6114000,0.6157000,0.6089000,0.6095000,116908.1
1748073600000,0.6095000,0.6136000,0.6070000,0.6125000,220354.2
